,name,ModelNumber,ecc_Compatability,wattage
2212,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2213,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2214,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2215,Gigabyte B460M DS3H,1216.0,False,65.0
2216,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2217,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2218,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2219,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2220,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2221,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2222,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2223,Asus PRIME B560M-A,1216.0,False,65.0
2224,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2225,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2226,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2227,ASRock B450 Steel Legend,1216.0,False,65.0
2228,Asus PRIME Z390-A,1216.0,False,65.0
2229,Asus PRIME Z490-A,1216.0,False,65.0
2230,Asus PRIME B460-PLUS,1216.0,False,65.0
2231,Gigabyte B550M DS3H,1216.0,False,65.0
2232,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2233,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2234,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2235,Asus PRIME X570-PRO,1216.0,False,65.0
2236,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2237,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2238,MSI Z390-A PRO,1216.0,False,65.0
2239,Asus PRIME H410M-E,1216.0,False,65.0
2240,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2241,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2242,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2243,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2244,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2245,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2246,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2247,ASRock B550M Pro4,1216.0,False,65.0
2248,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2249,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2250,Asus PRIME A320M-K,1216.0,False,65.0
2251,Gigabyte B365M DS3H,1216.0,False,65.0
2252,Asus PRIME B460M-A,1216.0,False,65.0
2253,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2254,Gigabyte Z490 VISION G,1216.0,False,65.0
2255,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2256,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2257,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2258,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2259,ASRock B450M-HDV R4.0,1216.0,False,65.0
2260,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2261,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2262,ASRock B560M Pro4,1216.0,False,65.0
2263,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2264,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2265,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2266,Asus PRIME Z490-P,1216.0,False,65.0
2267,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2268,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2269,ASRock B560M-HDV,1216.0,False,65.0
2270,Asus PRIME B560-PLUS,1216.0,False,65.0
2271,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2272,Gigabyte B550 VISION D-P,1216.0,False,65.0
2273,MSI A320M-A PRO,1216.0,False,65.0
2274,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2275,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2276,MSI MEG X570 UNIFY,1216.0,False,65.0
2277,ASRock B450 Pro4,1216.0,False,65.0
2278,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2279,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2280,Gigabyte B450 AORUS M,1216.0,False,65.0
2281,ASRock B450M Steel Legend,1216.0,False,65.0
2282,Gigabyte B560M DS3H,1216.0,False,65.0
2283,ASRock A320M-HDV R4.0,1216.0,False,65.0
2284,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2285,MSI B450-A PRO MAX,1216.0,False,65.0
2286,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2287,ASRock B550M-ITX/ac,1216.0,False,65.0
2288,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2289,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2290,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2291,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2292,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2293,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2294,NZXT N7 B550,1216.0,False,65.0
2295,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2296,MSI Z590-A PRO,1216.0,False,65.0
2297,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2298,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2299,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2300,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2301,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2302,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2303,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2304,ASRock B450M Pro4,1216.0,False,65.0
2305,MSI Z490-A PRO,1216.0,False,65.0
2306,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2307,MSI B550-A PRO,1216.0,False,65.0
2308,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2309,Gigabyte B450M DS3H V2,1216.0,False,65.0
2310,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2311,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2312,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2313,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2314,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2315,Gigabyte B460M DS3H,1216.0,False,65.0
2316,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2317,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2318,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2319,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2320,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2321,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2322,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2323,Asus PRIME B560M-A,1216.0,False,65.0
2324,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2325,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2326,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2327,ASRock B450 Steel Legend,1216.0,False,65.0
2328,Asus PRIME Z390-A,1216.0,False,65.0
2329,Asus PRIME Z490-A,1216.0,False,65.0
2330,Asus PRIME B460-PLUS,1216.0,False,65.0
2331,Gigabyte B550M DS3H,1216.0,False,65.0
2332,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2333,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2334,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2335,Asus PRIME X570-PRO,1216.0,False,65.0
2336,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2337,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2338,MSI Z390-A PRO,1216.0,False,65.0
2339,Asus PRIME H410M-E,1216.0,False,65.0
2340,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2341,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2342,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2343,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2344,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2345,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2346,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2347,ASRock B550M Pro4,1216.0,False,65.0
2348,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2349,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2350,Asus PRIME A320M-K,1216.0,False,65.0
2351,Gigabyte B365M DS3H,1216.0,False,65.0
2352,Asus PRIME B460M-A,1216.0,False,65.0
2353,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2354,Gigabyte Z490 VISION G,1216.0,False,65.0
2355,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2356,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2357,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2358,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2359,ASRock B450M-HDV R4.0,1216.0,False,65.0
2360,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2361,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2362,ASRock B560M Pro4,1216.0,False,65.0
2363,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2364,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2365,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2366,Asus PRIME Z490-P,1216.0,False,65.0
2367,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2368,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2369,ASRock B560M-HDV,1216.0,False,65.0
2370,Asus PRIME B560-PLUS,1216.0,False,65.0
2371,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2372,Gigabyte B550 VISION D-P,1216.0,False,65.0
2373,MSI A320M-A PRO,1216.0,False,65.0
2374,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2375,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2376,MSI MEG X570 UNIFY,1216.0,False,65.0
2377,ASRock B450 Pro4,1216.0,False,65.0
2378,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2379,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2380,Gigabyte B450 AORUS M,1216.0,False,65.0
2381,ASRock B450M Steel Legend,1216.0,False,65.0
2382,Gigabyte B560M DS3H,1216.0,False,65.0
2383,ASRock A320M-HDV R4.0,1216.0,False,65.0
2384,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2385,MSI B450-A PRO MAX,1216.0,False,65.0
2386,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2387,ASRock B550M-ITX/ac,1216.0,False,65.0
2388,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2389,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2390,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2391,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2392,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2393,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2394,NZXT N7 B550,1216.0,False,65.0
2395,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2396,MSI Z590-A PRO,1216.0,False,65.0
2397,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2398,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2399,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2400,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2401,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2402,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2403,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2404,ASRock B450M Pro4,1216.0,False,65.0
2405,MSI Z490-A PRO,1216.0,False,65.0
2406,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2407,MSI B550-A PRO,1216.0,False,65.0
2408,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2409,Gigabyte B450M DS3H V2,1216.0,False,65.0
2410,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2411,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2412,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2413,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2414,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2415,Gigabyte B460M DS3H,1216.0,False,65.0
2416,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2417,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2418,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2419,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2420,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2421,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2422,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2423,Asus PRIME B560M-A,1216.0,False,65.0
2424,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2425,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2426,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2427,ASRock B450 Steel Legend,1216.0,False,65.0
2428,Asus PRIME Z390-A,1216.0,False,65.0
2429,Asus PRIME Z490-A,1216.0,False,65.0
2430,Asus PRIME B460-PLUS,1216.0,False,65.0
2431,Gigabyte B550M DS3H,1216.0,False,65.0
2432,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2433,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2434,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2435,Asus PRIME X570-PRO,1216.0,False,65.0
2436,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2437,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2438,MSI Z390-A PRO,1216.0,False,65.0
2439,Asus PRIME H410M-E,1216.0,False,65.0
2440,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2441,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2442,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2443,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2444,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2445,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2446,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2447,ASRock B550M Pro4,1216.0,False,65.0
2448,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2449,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2450,Asus PRIME A320M-K,1216.0,False,65.0
2451,Gigabyte B365M DS3H,1216.0,False,65.0
2452,Asus PRIME B460M-A,1216.0,False,65.0
2453,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2454,Gigabyte Z490 VISION G,1216.0,False,65.0
2455,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2456,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2457,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2458,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2459,ASRock B450M-HDV R4.0,1216.0,False,65.0
2460,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2461,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2462,ASRock B560M Pro4,1216.0,False,65.0
2463,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2464,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2465,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2466,Asus PRIME Z490-P,1216.0,False,65.0
2467,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2468,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2469,ASRock B560M-HDV,1216.0,False,65.0
2470,Asus PRIME B560-PLUS,1216.0,False,65.0
2471,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2472,Gigabyte B550 VISION D-P,1216.0,False,65.0
2473,MSI A320M-A PRO,1216.0,False,65.0
2474,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2475,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2476,MSI MEG X570 UNIFY,1216.0,False,65.0
2477,ASRock B450 Pro4,1216.0,False,65.0
2478,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2479,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2480,Gigabyte B450 AORUS M,1216.0,False,65.0
2481,ASRock B450M Steel Legend,1216.0,False,65.0
2482,Gigabyte B560M DS3H,1216.0,False,65.0
2483,ASRock A320M-HDV R4.0,1216.0,False,65.0
2484,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2485,MSI B450-A PRO MAX,1216.0,False,65.0
2486,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2487,ASRock B550M-ITX/ac,1216.0,False,65.0
2488,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2489,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2490,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2491,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2492,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2493,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2494,NZXT N7 B550,1216.0,False,65.0
2495,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2496,MSI Z590-A PRO,1216.0,False,65.0
2497,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2498,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2499,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2500,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2501,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2502,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2503,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2504,ASRock B450M Pro4,1216.0,False,65.0
2505,MSI Z490-A PRO,1216.0,False,65.0
2506,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2507,MSI B550-A PRO,1216.0,False,65.0
2508,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2509,Gigabyte B450M DS3H V2,1216.0,False,65.0
2510,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2511,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2512,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2513,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2514,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2515,Gigabyte B460M DS3H,1216.0,False,65.0
2516,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2517,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2518,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2519,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2520,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2521,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2522,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2523,Asus PRIME B560M-A,1216.0,False,65.0
2524,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2525,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2526,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2527,ASRock B450 Steel Legend,1216.0,False,65.0
2528,Asus PRIME Z390-A,1216.0,False,65.0
2529,Asus PRIME Z490-A,1216.0,False,65.0
2530,Asus PRIME B460-PLUS,1216.0,False,65.0
2531,Gigabyte B550M DS3H,1216.0,False,65.0
2532,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2533,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2534,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2535,Asus PRIME X570-PRO,1216.0,False,65.0
2536,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2537,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2538,MSI Z390-A PRO,1216.0,False,65.0
2539,Asus PRIME H410M-E,1216.0,False,65.0
2540,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2541,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2542,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2543,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2544,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2545,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2546,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2547,ASRock B550M Pro4,1216.0,False,65.0
2548,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2549,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2550,Asus PRIME A320M-K,1216.0,False,65.0
2551,Gigabyte B365M DS3H,1216.0,False,65.0
2552,Asus PRIME B460M-A,1216.0,False,65.0
2553,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2554,Gigabyte Z490 VISION G,1216.0,False,65.0
2555,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2556,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2557,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2558,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2559,ASRock B450M-HDV R4.0,1216.0,False,65.0
2560,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2561,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2562,ASRock B560M Pro4,1216.0,False,65.0
2563,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2564,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2565,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2566,Asus PRIME Z490-P,1216.0,False,65.0
2567,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2568,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2569,ASRock B560M-HDV,1216.0,False,65.0
2570,Asus PRIME B560-PLUS,1216.0,False,65.0
2571,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2572,Gigabyte B550 VISION D-P,1216.0,False,65.0
2573,MSI A320M-A PRO,1216.0,False,65.0
2574,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2575,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2576,MSI MEG X570 UNIFY,1216.0,False,65.0
2577,ASRock B450 Pro4,1216.0,False,65.0
2578,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2579,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2580,Gigabyte B450 AORUS M,1216.0,False,65.0
2581,ASRock B450M Steel Legend,1216.0,False,65.0
2582,Gigabyte B560M DS3H,1216.0,False,65.0
2583,ASRock A320M-HDV R4.0,1216.0,False,65.0
2584,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2585,MSI B450-A PRO MAX,1216.0,False,65.0
2586,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2587,ASRock B550M-ITX/ac,1216.0,False,65.0
2588,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2589,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2590,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2591,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2592,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2593,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2594,NZXT N7 B550,1216.0,False,65.0
2595,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2596,MSI Z590-A PRO,1216.0,False,65.0
2597,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2598,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2599,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2600,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2601,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2602,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2603,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2604,ASRock B450M Pro4,1216.0,False,65.0
2605,MSI Z490-A PRO,1216.0,False,65.0
2606,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2607,MSI B550-A PRO,1216.0,False,65.0
2608,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2609,Gigabyte B450M DS3H V2,1216.0,False,65.0
2610,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2611,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2612,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2613,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2614,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2615,Gigabyte B460M DS3H,1216.0,False,65.0
2616,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2617,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2618,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2619,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2620,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2621,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2622,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2623,Asus PRIME B560M-A,1216.0,False,65.0
2624,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2625,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2626,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2627,ASRock B450 Steel Legend,1216.0,False,65.0
2628,Asus PRIME Z390-A,1216.0,False,65.0
2629,Asus PRIME Z490-A,1216.0,False,65.0
2630,Asus PRIME B460-PLUS,1216.0,False,65.0
2631,Gigabyte B550M DS3H,1216.0,False,65.0
2632,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2633,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2634,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2635,Asus PRIME X570-PRO,1216.0,False,65.0
2636,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2637,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2638,MSI Z390-A PRO,1216.0,False,65.0
2639,Asus PRIME H410M-E,1216.0,False,65.0
2640,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2641,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2642,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2643,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2644,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2645,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2646,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
